index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
260,17,MSI Sword 15 A12VF-401IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1059.9,4,2,3,10,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,2
261,10,HP ProBook 445 G8 Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ Win11),469.9,3,0,11,8,16,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1
262,0,Acer Aspire 5 UN.K3JSI.004 Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11 Home),469.9,3,2,2,10,12,12,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
263,2,Asus Vivobook 15 OLED 2023 M1505YA-LK541WS Laptop (Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),539.9,2,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
264,2,Asus Vivobook Go 15 2023 E1504FA-NJ543WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),485.79,1,0,10,4,8,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
265,2,Asus Vivobook 16 2023 M1605YA-MB741WS Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),709.9,2,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,16.0,1920,1200,6,1
266,20,Samsung Galaxy Book 3 NP750XFG-KB1IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),699.9,0,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
267,20,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),759.9,1,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
268,12,Infinix INBook Y1 Plus Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/ Win 11 Home),249.9,0,2,1,2,4,8,SSD,256,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
269,10,HP Victus 15-fb0107AX Gaming Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),709.9,3,0,11,8,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
270,2,Asus VivoBook 15 X1500EA-EJ3379WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),308.9,0,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
271,10,HP Victus 15-fb0777AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),519.9,3,0,10,6,12,8,SSD,512,No secondary storage,0,0,1,False,15.6,1920,1080,6,1
272,10,HP Victus 16-d0311TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),579.9,4,2,2,6,12,16,SSD,512,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
273,10,HP 15s-fr4000TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),484.5,2,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
274,10,HP Envy x360 13-bf0121TU  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),799.9,3,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,True,13.4,1920,1200,6,1
275,10,HP Pavilion 14-dv2014TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),639.9,2,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
276,10,HP 255 G8 6X4B2PA Laptop (AMD Athlon 3050/ 4GB/ 256GB SSD/ DOS),192.99,0,0,7,2,2,4,SSD,256,No secondary storage,0,0,2,False,15.6,1920,1080,2,1
277,6,Dell Inspiron 5420 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),699.99,2,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
278,2,Asus VivoBook 14 2022 X1402ZA-MW511WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),626.0,4,2,2,12,16,16,SSD,512,No secondary storage,0,3,2,True,14.0,1920,1080,6,1
279,14,Lenovo Legion 5 82JU00SYIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),999.9,4,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.0,2560,1600,6,1
280,17,MSI Creator M16 A12UD-633IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),839.9,4,2,3,14,20,16,SSD,512,No secondary storage,0,4,1,False,16.0,2560,1660,6,2
281,10,HP Victus 15-fb0050AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),598.71,3,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
282,10,HP Pavilion 15s-fq5112TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),569.99,0,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
283,2,Asus ROG Zephyrus G15 2022 GA503RW-LN067WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1449.9,4,0,12,8,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,2560,1440,6,1
284,10,HP 15s-fq2673TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),406.09,1,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
285,14,Lenovo IdeaPad Gaming 3 82K201ULIN Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),649.9,4,0,10,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
286,1,Apple MacBook Air 2022 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),1329.9,0,1,6,8,8,8,SSD,512,No secondary storage,0,1,0,False,13.6,2560,1664,3,1
287,1,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 512GB SSD/ macOS),1369.9,0,1,6,8,8,8,SSD,512,No secondary storage,0,1,0,False,13.3,2560,1600,3,1
288,20,Samsung Galaxy Book2 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),549.9,1,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,
289,14,Lenovo IdeaPad D330 82H0001YIN Laptop (Celeron N4020/ 4GB/ 128GB eMMC/ Win10),249.9,0,2,0,4,2,4,HDD,128,SSD,128,3,2,True,10.1,1200,800,6,
290,10,HP Pavilion 15-eg2009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),639.9,2,2,2,12,16,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
291,10,HP 247 G8 67U77PA Laptop (Athlon P-3045B HD/ 8GB/ 1TB HDD/ Win11),249.9,0,0,7,2,2,8,HDD,1024,No secondary storage,0,0,2,False,14.0,1366,768,6,1
292,20,Samsung Galaxy Book2 Pro 15 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1169.9,3,2,3,8,16,16,SSD,512,No secondary storage,0,3,2,False,15.6,1080,1920,6,1
293,10,HP 14s-fq1092au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),417.5,2,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1
294,19,Realme Book Slim Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win10),369.9,0,2,1,2,4,8,SSD,256,No secondary storage,0,3,2,False,14.0,1440,2160,6,1
295,6,Dell Inspiron 3501 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10),521.99,0,2,2,4,8,8,HDD,1024,SSD,256,3,2,False,15.6,1920,1080,6,
296,3,Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),213.9,0,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1
297,10,HP EliteBook 840 G6 (8LX79PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),904.64,0,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,3
298,6,Dell Inspiron 5370 Laptop (8th Gen Core i7/ 8GB/ 256GB SSD/ Win10/ 4GB Graph),879.9,3,2,3,4,8,8,SSD,256,No secondary storage,0,4,1,False,13.3,1920,1080,6,1
300,5,Chuwi Gemibook X Pro Laptop (Intel Celeron N100/ 8 GB/ 256 GB SSD/ Win11 Home),219.9,0,2,7,4,4,8,SSD,256,No secondary storage,0,3,2,False,14.1,1920,1080,6,1
301,5,Chuwi CoreBook X Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),349.9,0,2,2,4,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,2160,1440,6,1
302,3,Avita Liber Liber E AM14A2INL54F Laptop (AMD Ryzen 5 5500U/ 8GB/ 256GB SSD/ Win11 Home),329.49,0,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1
303,14,Lenovo ThinkPad X1 Fold Gen 1 Laptop (Intel Core i5/ 8GB/ 1TB SSD/ Win10 Pro),1500.0,2,2,2,5,5,8,SSD,1024,No secondary storage,0,3,2,True,13.3,2048,1536,6,1
305,10,HP Envy x360 15-fh0014AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),794.67,2,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,True,15.6,1920,1080,6,1
306,14,Lenovo IdeaPad Slim 3 83ER008DIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),569.9,1,2,2,8,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
307,14,Lenovo Ideapad Flex 5 14IAU7 82R700KHIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),549.9,1,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,True,14.0,1920,1200,6,1
308,10,HP 250 G9 95X38PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),575.0,0,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,2,1
309,10,HP 240 G9 8J0S5PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),545.99,1,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,14.0,1366,768,2,1
310,14,Lenovo ThinkBook 14 21DH00C1IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),629.99,2,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,2,1
311,14,Lenovo IdeaPad Slim 1 82R400BGIN Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),364.9,0,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
312,14,Lenovo V14 82KAA0AMIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),459.9,1,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1366,768,2,1
313,14,Lenovo V14 82KAA01QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),469.9,2,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
314,17,MSI Thin GF63 11UC-1494IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),663.5,3,2,3,8,16,16,HDD,1024,SSD,256,4,1,False,15.6,1920,1080,6,
315,14,Lenovo IdeaPad Slim 3i 82RK011EIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),629.9,3,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
316,6,"Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U,/ 8GB/ 512GB SSD/ Win11)",367.31,0,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
317,10,HP 15s-EQ2084AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),519.01,2,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
318,6,Dell Inspiron 7430 14 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),598.9,1,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,True,14.0,1920,1200,6,1
319,14,Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),739.9,1,2,2,8,12,16,SSD,1024,No secondary storage,0,3,2,False,14.0,1920,1200,6,1
320,14,Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),619.9,1,2,2,8,12,16,SSD,1024,No secondary storage,0,3,2,False,14.0,1920,1200,6,1
321,10,HP 250 G9 95X40PA Laptop (12th Gen Core i7/ 8GB/ 512 GB SSD/ DOS),672.88,0,2,3,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,2,1
322,6,Dell Inspiron 3520 IN3520RVTGV001ORB1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),349.9,0,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
323,14,Lenovo Thinkpad E14 G4 21E3S00P00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),749.0,2,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,2,
324,6,Dell Latitude 7440 14 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),1520.0,1,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,True,14.0,1920,1200,6,
325,14,Lenovo IdeaPad Slim 3 82H803U0IN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),319.9,0,2,1,2,4,8,SSD,256,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
326,0,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),299.9,0,2,1,8,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
327,0,Acer Aspire Lite 15 AL15-51 2023  Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win11),465.0,2,2,2,4,8,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
329,3,Avita Liber AM15A2INT56F Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),325.5,0,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
330,0,Acer TravelMate P2 TMP214-53 14 Business Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),499.9,2,2,3,4,8,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
331,0,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),449.99,2,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
332,0,Acer Aspire Lite AL15-52 2023 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),429.99,2,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
333,3,Avita Pura S101 Laptop (Celeron N4020/ 8GB/256GB SSD/ Win11 Home),194.21,0,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
336,14,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1231.9,3,2,3,12,16,16,SSD,1024,No secondary storage,0,3,2,True,13.3,2560,1600,6,1
337,2,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),328.25,0,2,0,2,2,8,HDD,128,No secondary storage,0,3,2,False,15.6,1920,1080,1,1
338,14,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),689.9,3,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
339,0,Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),469.9,2,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
340,14,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),1079.11,4,0,11,8,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
341,14,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),518.94,2,0,10,4,8,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
342,2,Asus Chromebook CX1400FKA-EC0168 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),301.99,0,2,0,2,2,8,HDD,128,No secondary storage,0,3,2,True,14.0,1920,1080,1,1
343,3,Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),209.99,0,2,0,2,2,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
345,10,HP Spectre x360 14-ef2036TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),1552.99,3,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,True,13.5,3000,2000,6,1
346,10,HP Omen 16-xd0005AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1119.43,4,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
347,10,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),765.99,3,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1366,768,6,1
348,10,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),409.9,1,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
349,0,Acer Aspire Lite AL15-51 15 2023 Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11),464.9,2,2,2,4,8,8,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
350,14,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),469.9,1,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,2,3
351,10,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),994.7,4,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
353,16,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),799.9,1,2,2,10,12,8,SSD,256,No secondary storage,0,3,2,True,12.4,1536,1024,6,1
354,0,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),569.9,0,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1200,6,1
355,0,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),398.0,2,0,10,6,12,16,SSD,1024,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
356,6,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),889.9,2,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,True,14.0,1920,1200,6,1
357,14,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),551.9,3,2,2,4,8,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
358,10,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1129.9,4,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
359,2,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),865.0,3,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
361,6,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1054.9,4,2,3,14,20,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
362,14,Lenovo IdeaPad Flex 5 82R9008FIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),619.9,3,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,True,14.0,1920,1200,6,1
363,2,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),475.5,1,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1
364,2,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),649.9,2,0,10,6,12,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
365,14,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),494.99,0,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,2,3
366,14,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),369.9,0,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
367,10,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),909.99,4,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,16.1,1920,1080,6,1
368,14,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),345.9,1,2,1,6,8,8,SSD,256,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
369,14,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),324.9,0,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1
370,2,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),991.11,3,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1200,6,1
371,14,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),557.0,3,2,2,4,8,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
372,10,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),359.0,1,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1366,768,6,1
373,14,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),701.9,3,0,11,8,16,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
374,14,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),921.9,4,2,2,12,16,16,SSD,1024,No secondary storage,0,3,2,True,14.0,2880,1800,6,1
375,2,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),279.9,0,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,14.0,1920,1080,6,1
376,2,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),799.7,2,0,11,8,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
377,0,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),239.9,0,2,0,2,2,8,SSD,64,No secondary storage,0,3,2,False,14.0,1080,1920,1,1
378,6,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),514.87,1,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
379,14,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),519.9,2,0,10,4,8,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
380,6,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),569.9,1,2,1,6,8,8,SSD,256,No secondary storage,0,3,2,True,14.0,1920,1200,6,1
382,25,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),399.9,3,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
383,25,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),329.9,1,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
384,18,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),129.9,0,3,7,8,0,4,HDD,64,No secondary storage,0,2,2,False,11.6,1366,768,4,1
385,0,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),639.99,2,2,2,8,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
386,0,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),659.9,2,2,2,8,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1
387,22,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),164.9,0,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,14.1,1366,768,6,1
388,10,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),531.9,2,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1
